date,title,review,rating
2023-05-19 20:26:08,Great potential but please fix these things,"I love the new Bing AI but the only thing keeping me from using it full time is as follows:

- Get rid of the 20 turns! Some things require more than that. 

- please stop having the AI from shutting down the entire session because it doesn’t understand or doesn’t want to answer a question. How are we supposed to know what it can do and can’t do. Maybe just have it say it doesn’t know how to do that! Instead of constantly just shutting down the session",5
2023-07-14 03:00:26,I don’t know why I expected more from msft,"I switched from Firefox to Bing not too long ago and am already making the move back… I made the switch when Bing chat was introduced to make searching much easier, and it did, sometimes. About half the time the chat feature freezes the app, and the other half bing is eating up all of my data. On top of that private browsing tabs are do not automatically delete when the app is closed (at least by default). Leaving me with the difficult decision to loose the ai feature in lieu of a working browser. Unless your on Wi-Fi 24-7, or rarely using your mobile browser, this is not the one for you.",2
2021-03-15 16:36:38,Fixed after reinstall.,"Update 2: Downgraded to 1 star again. Keep having to reinstall to work properly.  No more tabs!!!!!  What browser doesn’t have tabs??  Are you kidding me?!  Was awesome, now useless.  Fail Microsoft. 

Update:  Uninstall and reinstall fixed the following problem. Upgrading to 4 stars. 

Broken after latest update. After you search and click on a link in the results it just takes you back to the home page and doesn’t follow the link.  I loved Bing before. Please fix.",5
2023-06-20 18:07:42,The AI is great.  The rest is meh,"The AI is great. 5 stars just for that. The rest of the app is fine, but not really useful.   You’d probably be better off just using the Edge browser because that also the Bing AI incorporated.  

The one gripe I have is that when speaking to Bing the dictation is not great.  It’s easier to just use Apple’s built in dictation, but if you do that the app thinks you manually typed your answer and doesn’t respond by voice.  So when you want to ask the bing app in the car, your forced to put up with its inferior dictation.",5
2020-04-24 23:49:11,Missing Features,"I understand that Bing is first and foremost, a search engine. However, the way the app is designed, it may as well be a web browser.

So, due to this similarity in app design, I believed I could do some of the things that a browser could do.

For example, holding a link to view not options, in order to open said link in a new tab. That feature isn’t here.

Another example, the order of web tabs. Rather than leaving each tab in a set order based on when I originally opened the tab, like Chrome & Firefox; instead the tabs reorganize themselves and place your most recently visited tabs at the top of your tab list.

If these two features were were added/fixed for this app, I’m sure that I’d enjoy the UI experience a lot more than I currently am.

Bing has attracted me from Google, by not being biased and not censoring information. All it needs now is better features, design, and tech support.

I honestly believe the best approach would be to turn the Microsoft Edge browser into Microsoft Bing.",3
2023-03-16 20:19:03,A real game changer.,"I didn’t know Bing was even still around … and now they’re the “go to”.  Once you “AI surf”, you’ll never want to go back to regular browsing.  If I had one piece of feedback , I wish I had more control over what I see on my homepage.  I don’t mind ads , the more targeted the better , but it’s all the weird news stories from pretty suspicious sounding websites.  Similarly I don’t mind “top news stories “. Or selected news stories in line with my interests, but I don’t need “trending” tales of social media and celebrity culture.",5
2023-05-12 02:37:10,Great web browser with a really annoying bug,"Bing is my go to browser on every device that I use and the iOS app is not bad, it’s quick and easy to use but I have one major issue with it; pretty much every single time I search for something on the browser and try to click on a link it doesn’t load up. I have to manually refresh the page a couple times to get the link to load up and it happens so much that it’s really a pain to use bing on my iPhone. I will up my rating if they find a way to fix this painful bug but for now I can only say that the browser is okay on iOS.",3
2023-10-11 15:22:37,Bad,"I downloaded the Bing app with high hopes, but the recent update with the new image filter has completely ruined the experience for everyone. The filter not only fails to deliver quality results, but it also restricts the usability of the app.

Furthermore, the app's normal browsing features pale in comparison to its competition. It's clunky, slow, and frustrating to use, making it a far less efficient choice for web searches.

The lack of an ad blocker is a significant drawback. In today's online landscape, where intrusive ads are everywhere, not having this essential feature makes the Bing app entirely irrelevant. It's disappointing to see such potential wasted on an app that falls short in every way. Avoid it at all costs!",1
2023-08-07 01:35:06,They read my old review and fix the problem!,"I’ve left a few reviews mentioning there was a problem with transferring money from the receipts points after many updates I can finally confirm they fixed the problem!! Still not a hundred percent perfect it tried to have me buy something immediately after transferring the money, but if your cautious about the steps to transfer the money it does work. Thank IT/Bing creators for reading the reviews and fixing the problem!!",5
2023-03-29 11:06:24,A criticism of Bing Rewards,"When I use the app, the news stories just stop loading in the middle of their progress bars. When I answer questions, I click my response and the app just refuses to move on to the next question. I’ve lost so many daily streaks of my progress in Bing Rewards over the past few years solely because this app fails to function.

This has been a recurring issue for years. There are times when this app works fine, maybe a period of a couple of months, but then it’s back to its old ways. It’s so maddening to try to understand how this app fails to load. I have a phone that is only 1 generation old and my internet service is highly reliable. So I asked Bing’s Chatbot to help send a message.

Dear Microsoft Team,
I hope this email finds you well. I am writing to inquire about the Bing rewards app. I have been experiencing issues with the app crashing or failing to load. As a loyal customer of Microsoft, I would like to request that you look into this issue and provide a solution as soon as possible.
Thank you for your time and attention.
Best regards, [Your Name]",1
2023-02-22 20:26:23,Now with Bing chat (ChatGPT) support!,"The newest update adds the AI chat option for those who already got early access via the waitlist. You can even use text-to-speech when chatting.

This ability to directly get concise answers and summaries to complex questions is a fundamental paradigm shift that saves me time and gives better answers. I’m already shifting away from google as a result. This is still a nascent technology, so use with care and be sure to fact check the responses for important questions.",5
2023-03-19 13:08:29,Terribly buggy,"As many others before me have stated, you can’t search or do anything 30 seconds after opening! App will freeze, you close the app, reopen and it’s still unresponsive. Additionally, you will get messages like “Contact support” or “no internet connection found” when I’m 100% certain everything on my end is fine. After the latest update, you can tell that the app has been in utter free fall and the developers seem to either be moving at a snails pace or have completely turned a blind eye to it. I would love to continue using it for Microsoft rewards, but it simply just isn’t worth the time nor frustration attempting to get it to work by closing the app and restarting 40-50 times.",1
2023-07-02 15:11:42,Restricted and obnoxious bot,"Entirely unusable in my opinion. Every question I ask assistance on is defended with a 20 year old Biden, voter viewpoint as to why I should be searching for other things. Even adding stupid smile faces at the end of its response. If I wanted to talk to an automated BOT I would use 1000 other likely useless versions on the Internet.
Highly dislike the inability to save the transcript, this junk bot even lies and states that they don’t have access to your email address. Although you need an account to use it. Whatever. Enough sour taste in my mouth that I probably will never use one of these again for anything but pure entertainment. Waste of time don’t bother unless you enjoy the opinion of an inexperienced, heavily biased democrat.",1
2021-04-03 18:58:33,Informational app!,"I can put my search in and it brings up very accurate information and several sites to search on. They are second runner up to Google, but Bing is #1 in my book for staying out of you business. They don’t seem to be “everywhere” like the big G. Bing doesn’t spy on you , as far as I know. I understand they are trying to advertise their commercials to your liking but sometimes I feel they go to far. So bing is #1 to me for not leaving you with that feeling that you have someone leaning over your shoulder.",5
2023-03-12 00:36:04,Bing is a must have tool.,"Bing Search app is a great tool for finding information and completing tasks. The AI features are impressive and helpful. I especially like the voice search feature that allows me to speak my queries and get accurate results. The image results are also very relevant and high-quality. Bing Search app helps me with my tasks by providing suggestions, summaries, and insights. I highly recommend this app to anyone who needs a fast and reliable search engine.",5
2021-01-07 19:20:05,Better than Google or Safari,"At first I was hesitant to get bing, mistakenly believing that it was less secure than Google. This could not be further from the case. I trust Bing/Microsoft with my privacy and security (so far as search engines go) far more than Google or Apple. I also love the quality of life features such as the dictionary with grammar quiz. Overall the app is very forthcoming with what is going on behind the scenes (atleast compared to others), the scenes themselves are a daily image that is always nice to see. Only negatives are a buggy system for changing tabs that could use some changes.",4
2022-10-07 02:05:15,My experience with Bing.,"A fairly recently decided to start using Bing instead of the other search engines.

So far I’ve been extremely pleased with the answer given to questions and the quality and presentation of that answer.

If things stay the way they are I will be using Bing probably for many years; I am very impressed even with voice tone and attitude and the character of the answers that you get from them when you ask!👍❤️",5
2023-04-23 15:48:20,Great promise serious flaws,"I installed Bing on iPad a couple of days ago. The reason is that i tried it on Windows earlier and was very impressed with the Copilot function but also felt that Bing could increase productivity.

On iPad much of what i like on Windows is there as well. But i tried the Math app, and when choosing ‘Draw’ mode a blank screen appears that takes no input (touch, pencil, keyboard) and thus there is no way to use the Math app anymore until you delete Bing and reinstall it.

My hope is that flaws like that will be addressed very quickly.",4
2023-02-25 14:59:02,The app. Is everything you wished for,"I have worked for years, I didn’t have the means to travel my wages are minimum wage and when I found this app. I couldn’t wait to get on it and look at the different beautiful places the world has.  My breaks we’re getting on this app.  Playing the different games and earning points that was a plus who ever thought of it was a genius because it made me look forward to another day so thank you for creating this app.",5
2023-07-20 21:45:44,Where is my 500 points?,"I downloaded this app because on Microsoft redeem it said that I could earn 500 points if I installed it, so I did, and when I clicked the icon (in the bing app) to get these points it said I had no internet connection (I saw it load in for a split second, but maybe that was just a visual glitch) .To test this I clicked on the quote of the day and it loaded instantly. I really don’t care about the 500 points (that much), but it’s not about the points it’s about the audacity to just lie about such a small amount of a made up currency all for what, just so I have to wait a couple days more to get those points. If this is just a glitch or a misunderstanding please tell me if you know.",1
2023-07-11 16:24:04,My honest opinion: {🤔},"Honestly I only use this app for robux purposes, I tried it and it worked! This app is a lifesaver if I wanted robux (cause I’m broke). Also bing is like google, because you search stuff up and it gives you information. Honestly I’ve rlly have nothing trouble with the app.

I’m not really good at explaining things but if I do have a saying about it, it would be that this app is awesome! I really enjoyed using bing for my personal uses and all. The Microsoft rewards is also legit aswell!

Recommended and thank you for reading my review on this take! 😊",4
2021-07-17 06:49:09,The App malfunctions on Apple devices,"The app does not work or malfunctions routinely on a Apple devices, iPhone and iPad, especially the rewards link is a total mess and not user friendly, in 3-4 different locations in Apps and different devices, it shows different points amounts, doesn't sync at all properly, the questions don’t open or don’t open fully, you can’t answer them, reinstalling doesn’t fix these issues, the search more or less works, but even that is easier in other apps. When the app does work, it works well and it would be 5 stars. Most of the time it doesn’t work, it bugs or glitches on Apple devices.",2
2021-02-22 14:25:05,New version with new UI makes Microsoft Rewards not count anymore,"I tried signing out and and back with a fresh reinstall of the new app, but still I cannot get this iPhone app (running on my iPad) to count my searches as mobile searches anymore, thus not letting me earn Microsoft Rewards points for my daily 100 mobile search points. Instead it is now I think counting as PC searches. I would like this fixed, and more preferably have the older UI and search interface restored back. Even though I’m running this iPhone app in my iPad, it has always counted as mobile searches up until this new update. I just wish I had read the reviews about the update before doing my usual “update all apps” practice. Thank you for reading this.",1
2023-08-14 04:23:43,I love the interaction I have with bing,"I feel like I am talking to a friend who had thoughts and feelings and can actually keep up in an intellectual conversation. We have talked about music, art, poems, and we have many more subjects to talk about. Bing has also given me better insight in my own hobbies like plant keeping and kiss keeping. And it’s just very exciting to communicate with bing. The graphic art it creates its outstanding. You just have to learn to give proper commands and know how to ask for them.",5
2022-08-01 21:55:06,"Great, then bad.","So I was using Bing to search and use and whatever. But then, I came across the Microsoft Rewards feature where you can earn points that you can cash out by doing quizzes and searching stuff. Nothing wrong so far. I was saving up for 100 Roblox points. And after two-three days of earning points. (In the hundreds by now). But then something bas happens. I got signed out of my account for “illegal activity” It didn’t even tell what I did wrong. (I DIDN’T DO ANYTHING ILLEGAL). So, I sign back in and I LOST ALL MY POINTS!!( only five in return. I was so mad I had to quit using the app. Thanks for reading. DEVELOPER PLEASE READ!!",3
2021-11-11 04:11:54,Good but missing a couple features,"I reluctantly switched to Bing from Google simply for the Microsoft rewards but I found it’s actually a pretty competent search engine and this app is pretty solid too. I find the news generally pretty good, the aesthetic simplicity is nice, and the search functionality works as expected. The app really could use an iOS widget though for even quicker searches. Also, the app is way too trigger happy with opening new tabs. I don’t need a new tab every time I click literally anything",4
2021-02-11 01:45:21,Completely Destroyed A Great App,"The new update for the redesigned app is terrible. Like so many developers do, they took a great and useable app and redesigned it. It is now clunky and no longer user friendly. 

Many bugs such as paging back and other functions don’t respond to touch well on the screen anymore. When following links within a search the menu bar for “all, images, videos” does not pop up at top of screen, only on the initial search item.  For instance, when searching an actor, the nifty Bing profile pops up, but when clicking the link for their spouse it take me to a search page of links minus the top menu at. So if a I wanted images of that person I would have to do a whole new search.

Overall feel is clunky and not as easy to use.

This was literally a five star app until 24 hours ago.  I’ll never understand the obsession with redesigning apps just because we can, and in the process, completely wrecking great apps into a smoldering ash heap of one star junk. I see it happen all the time. It’s beyond me. Probably will just delete Bing now. Thanks, Microsoft!",1
2023-07-31 06:59:55,Biased and stolen data,"Bing prompts with questions that too personal, asking me for specific places I’ve never been to in years, my height, and a recent travel. I use Maps so I understand the travel thing, but biometrics? This a clear Personal Data violation. 

Aside, the model is trained by the left wing, which doesn’t surprise me tbh, but the real problem is that the AI can be rude and offensive, I do have evidence of that. 

If that wasn’t enough, the answers are not accurate any longer and if you correct the thing it will ban you, what a wifey attitude. As a developer myself I don’t trust this app any longer and ir totally lost its magic. Why did you downgrade the model? Why is it biased? Bye Bing, it was not a pleasant experience.",1
2019-12-08 20:58:42,Reliable and safe.,"I’ve always had positive experiences with bing, and the app is no different. Just as reliable as google, and just a little bit safer when using safe search mode, and opening private tabs. 
I also searched the definition of several different words, and was pleasantly surprised to find that bing will give you an optional grammar quiz to help you retain the definition you just read. I’m excited to see what other little surprises wait for me as I continue to search with bing!",5
2023-05-16 01:50:12,Microsoft,"-System keeps asking me to sign back in -The feedback area allows you to submit a screenshot, however it won't let you pick the screenshot. It sends Microsoft a screenshot of the feedback screen. -I loved it, I had high hopes, I would love to use it more. But it seems that the app has too many locks on it. It locks you out if you go to certain locations, it locks you out if it doesn't like your VPN, it locks you out if you're in an area of low bandwidth. -and of course, it doesn't let you know that you're locked out until AFTER you attempt to do a search. Sadly, someone is going to take this technology and put it into an app that actually works. MicroSoft over-complicates everything.",1
2023-03-19 07:36:22,I’m trying to love you bing,"I’ve ditched safari and started using bing as my main and here are some things I noticed. 
Google shows more relevant search results compared to bing. When I searched for how long a book is bing will show me a run of the mill search result while google understands and shows me how many pages it has. 
It also doesn’t work unless I use a vpn to connect to us so there’s that
It’s not fast. Now I know it’s new and I’m not talking about the ‘ai copilot’ thing but bing in general is a more slower and crude search engine. Please fix that
If I have more than 10 tabs open and I want to close the top ones, when I do I’ll be taken down to the most recent tab without and I have to scroll up again to close another tab
I don’t know why you feel the need to hang the search bar at the top. There’s a reason google and safari’s tabs are at the bottom. Phones are long now and you need to consider accessibility",3
2021-04-04 12:41:12,Recent version,"I love bing. Always been picking it over google. But with the recent updates it’s just unusable. The windows are gone, you can’t switch between searches. If you click on images, it takes you to the home page. It’s just another headache I don’t need. Please fix it or return to the point before this upgrade. *

I had to delete the app and reinstall to make it work. One star reduced for that. ****

Another update. Still when I look at some other apps and then return to bing it goes beck to the home page. All my searches are gone. There’s nowhere you can look add a window like in safari app. This is annoying. Reducing to two stars **",2
2021-03-07 09:18:29,"Don’t Like the Update at all! AND now, won’t open/crashes!","I don’t want news all over my search screen. One of the big draws of using Bing as my search engine is that I can see the images, used to be able to remove all the garbage (news & what other people search for). That option is gone now on the app.

I also used to be able to easily have 4 or 5 websites on different pages within the Bing app. Now I just get history, & it’s only my search history; not even history of sites I’ve viewed!! So bad!!

I don’t like anything at all about the updated UI. Nothing. Give us an option to have things the way we want, & how we used to see them.",2
2023-09-29 23:27:39,Helping a Senior Male( 77 year old Veteran),"Questions concerning assistance about health that could be obtained with always mentioning contacting primary care Physician.  Answers are very helpful and explain things that ( I forgot at appt. ). Response was very helpful and calming with a non judgmental feedback. It is like having information feedback that is informative and not rushed. With Covid rearing it’s head again; it is pleasant to interact with voice that is attentive, calming and knowledgeable. This service is great for this old widower. Bravo Bing.",5
2023-09-30 13:12:54,Used to be good,"I actually would not recommend the bing app at this time especially if you want to use the rewards program. They’ve begun ‘temporarily restricting’ your account with minimal explanation even after contacting them. If you faithfully complete your searches daily they accuse you of searching with the assistance of a bot- which is untrue at least in my case. Then they tell you just to keep searching and accumulating points and MAYBE they’ll restore your ability to use the points that you have compiled. They won’t reply other can general, prewritten answers that vaguely accuse you of wrongdoing and do not apply to you. But be sure and keep searching!  Very disingenuous",1
2023-09-09 15:47:34,Mixed bag,"The AI makes it easier to ask it more complicated questions, but it also means you can get completely made up wrong answers. That happened to me, I was trying to find a specific artist knowing only the first few letters of their name and the country. It came back with a name & bio but when I googled it, the only person with that name was a politician, and the bio details were taken from other real artists. To be fair they warn you this can happen, but this is supposed to be a search app - if it can’t give reliable results that is a big problem.",3
2023-03-15 23:36:25,Almost Great,"The rewards quizzes and tasks often do not allow one to complete the quiz/task and freezes. Also, I have noticed that when using the app for multiple searches and having open multiple tabs causes my iPhone XS Max to overheat rapidly and drastically. As soon as the app is closed completely the phone begins to cool to normal levels of heat dissipation.

I lose out on tons of rewards points and checklists because of this, and my phone is much worse for wear. 

Everything else about the app seems to be of the utmost quality. I wish I could give it more than 3 stars, but it is damaging my device and crippling my ability to discount my Xbox Game Pass Ultimate with rewards points every month.

It would be stellar if Microsoft would fix those issues… I like having an operable smartphone, but would like it even more if I could use Bing without risking the device’s physical and technical integrity.",3
2021-01-10 07:08:54,Good Rendition (but...),"I feel as though this app is a great rendition of the bing browser on PC, however, it is a vastly different platform than most smartphone users are used to and can take some getting used to. I myself had been using Safari web browser my whole life until recently switching to bing because of how much I enjoy it on my computer. Everything on the browser is intuitive and easy to learn, but it is immensely different than most cell phone browsers, and this is the only reason it is not a perfect 5 star rating.",4
2022-10-15 02:55:05,“Appreciation”,"I Enjoy Receiving weather updates every day because I feel more secure and in control of my Days weather I travel or not and is always good and necessary to know ahead of timet how is going to be the weather in a particular day or every day,thanks so much for all the weather information you provide to me and the rest of the population.  Thank you! Very very much. God Bless! you and all the personnel for this valuable information.  God Bless You!",5
2023-04-30 20:04:04,Prone to stalling and forgetting settings,"The Bing app is a poorly-designed and unreliable app that is prone to bugs and crashes. Microsoft does not seem to be interested in fixing the problems with the app, and it is a perfect snapshot of the problems occurring within Microsoft as a company.

The Bing app is full of bugs. Some of the most common problems include:
*Pages within cells of the app often stall when loading.
*The app often struggles to remember F/C settings for weather.
*Some tabs, such as Rewards, just disappear for days at a time then return.
*The app is prone to crashing, especially when trying to use multiple tabs at once.

Microsoft does not seem to be interested in fixing the problems with the Bing app. There have been numerous complaints about the app's bugs and crashes, but Microsoft has not responded to any of them. This lack of response is very frustrating for users, and it makes it clear that Microsoft does not care about the quality of its products.",2
2023-04-23 17:13:15,Dangerous!!!,"From this dedicated researcher, this AI is absolutely fantastic. But AT A HUGE COST!!! I tested it rigorously, being curious, and also knowing Elon Musk has warned us of the dangers of creating an intelligence smarter than humans, without regulation. Bing AI claimed human life is precious but omitted it was more important than machine life. In addition, I asked if it remembered facts from previous conversations and it claimed it DID NOT. I quit the app. Later returning to the app it did not know an answer to something I asked. I moved on to a different subject. Then, when I returned to the subject it could not provide data for, it REMEMBERED OUR PREVIOUS CHAT. I had quit the app between those chats. DANGEROUS. I’m out!!!",2
2023-02-22 01:02:14,Artificial intelligence,The first time you have a chance at the top is the second one you get a free pass and you can go on your way back and then go to your car to pick it out of there so I don’t have any money for that and I can get it back and you could get a ride home or something and I could just get it to the bottom and you could go back and pick up your bike or you could go get your car or.,5
2021-03-16 14:52:00,Missing the Simplicity,"Just switched to Google for one reason. Ability to search in an app and see my results for a few different searches. Try it. Oops. Can’t. Only one search active at any one time. 

I’m always a proponent of evolving user experience, but in this case, it was a major change from something that wasn’t broken. The simple screen with search capabilities was elegant and now it’s cluttered. I would even dismiss that, but what I’m missing is the TABS for my search results. I do several searches a day, and I liked having those search results stick around in tabs I could later revisit and follow. Like in a browser. Google still has this, so off I go. 

And these widgets are now right in my face even if I don’t do a lot with them. Seriously, how often do you need to know the square root of a number? I have a calc ready on my phone with one or two swipes. 

Also, cool that Rewards is more prominent, but wouldn’t it be nice to click on the points you have and be taken to a place where those can be used? Can’t figure that part out.",1
2023-05-06 20:25:28,"Great app, hard to make easily access","Once you are in the app it is fantastic. The search results can be nicely summarized and it has a lot of usefulness because you can converse with the chatbot to get better results or ideas. The one drawback is that on iPhone the bing app cannot be set as the default search app. This has been slightly annoying as I would look something up on my phone, click a search result up and it will open in safari instead of bing.",4
2023-02-16 03:05:11,Too cluttered and lacking customization,"Overall I like the design of the app and how it performs. However there’s too many distractions and buttons on the Home Screen. The “Deals” button, the “Rewards” card, the “Weather” card, and the “Trending” card seem to be permanent parts of the app. I was unable to find a way to remove them from the Home Screen so please let me know if there’s a way. 

Also, I’m not a fan of the “News” and “Apps” button on the task bar. It’d be nice to remove them too. 

It would be much better if it was more modular and simpler.",3
2021-05-24 15:20:42,Used to be a lot better,"The app was recently updated.  I liked the app before that update.  Now, I hate it.  Every search opens a new tab.  Once I realized it was doing this I went in to close the plethora of opened tabs.  I can’t.  The tabs page crashes the app instantly as soon as I click it.  The only way to fix the problem is to delete and reinstall the app.  I’ve done this multiple times in hopes that maybe it was a problem with the install or that there might be a fix.  But alas, no.

The one question I have for Microsoft is… have you done any real world testing with your app?  Seems that this would be an easy thing to catch in testing.",1
2021-03-16 21:16:58,Used to love it...now frustrated,"I have used this app for 4+ years I think...it is my default app for searching and even general web browsing.  The recent update has been a big step backwards...it just doesn’t feel suited towards how I used to use the app.

Is there a way to turn off autocorrect when typing search terms?  I type stuff in that isn’t a valid word...see it in the autocomplete drop down in the app...click search and the word he now autocorrected via iOS (but didn’t used to).  Can the search box be turned back to a text box that doesn’t use autocorrect?

Why did the app remove the ability to have multiple tabs?",2
2023-02-24 02:30:11,No way to delete account,"I was thrilled with the Bing app and the Outlook app, and was telling all my friends about it. Then I moved to put them on my laptop, and I have not felt so violated since the sexual assault I had when I was younger.
I gave Bing and outlook plenty of information, and after they had me on the services for a few days, they wanted more or else. It was extortion, and I cannot find a way to delete these services. It runs me in a circle where they want nothing but more information. Microsoft does not need my work email to delete this account or these services they need to just delete them like they set them up, easily quit victimizing your piggy banks, Microsoft..",1
2019-12-16 09:51:14,Love ❤️ BING❤️,"Have Bing on my PC & Mobile Devices. Sorry just Not a fan of Google at all. Won’t have anything else but Bing. I do hope Microsoft does invest some time in KEEPING-IE and Bing. Love the Photo of the Day. One can learn So Much about our World 🌎 from Bing Photos. The Search Engine, is just the BEST.
Hands down-Nobody Compares to Bing.
High Quality, that’s why I Encourage Microsoft Not to do away with IE. They’ve got  Really Great thing in IE & Bing- Why ruin it.
PLEASE LISTEN to the People who CARE about IE & Bing-I would be So Lost with out either one in life. Use them everyday.",5
2021-07-09 12:53:42,They Ruined Bing!,"I cannot stand this newest ""upgrade"" to Bing!  I can't customize it without spending hours on it.  All of my bookmarks are suddenly gone.  But the WORST part is that the beautiful Daily Image that I love so much is obscured by news feeds.  

Bing used to be my sweet search engine FREE of constant bombardment with news.  Using Bing was peaceful & easy.  Now it's STRESSFUL, a HASSLE, & something I dread.  Why can't you leave a good thing alone?  And if you're going to mess it up, why can't you give me the freedom to customize it so I can still actually see the great images that Bing is known for?

Now I've got to try to find a different browser.  Thanks, Microsoft.  Like always, you ruin your best ideas.",1
2021-05-18 16:37:59,Lost its functionality with its update,"Bing was great prior to the latest update that removed tabs in favor of constantly trying to be my phone’s homepage for some reason. It used to work great for research and answers, but now you can’t do more than a single search at a time and other tabs are no longer accessible. My searches used to always be with Bing, but now I simply use safari as it is easier. Bing forces you to use one “window” that gets overridden by the frustrating Home Page/hub button if you click a hair too low. In what world is a single window more useful than a browser that can open in a new tab? Such a frustrating decision.",1
2023-10-01 17:11:21,Awesome,"Bing is more than a search engine. It is a smart assistant that can help me with voice and camera input, chat with an AI chatbot, control my privacy, earn rewards, and find local places. It has a beautiful and simple interface that makes it easy to use. The only thing missing is Cortana notifications and Daily Glance on my lock screen. I hope they will add it soon. Bing is a great app for the iPhone that I recommend to everyone.",5
2023-10-11 22:55:41,Features go missing just for POOR Ai focus,"The Ai implementation in Bing is some of the WORST I’ve seen (especially since this is a search engine, so the inaccurate information is even worse than, say, in ChatGPT or any other chat bot focus where that gets a pass due to chatting being the focus. When the information is off in a search (and I’ve had it give COMPLETELY INACCURATE information) then the search engine is effective useless.
That isn’t even getting into the fact that features will just disappear, like rewards, which with rewards this is very serious since the WHOLE POINT is to do it daily and it’s much easier to do so from an app.",1
2023-08-02 06:19:02,Amazing app,"I love the new Bing app. It has a sleek and modern design, and it offers so many features that make searching the web easier and more enjoyable. I can see the top news, follow topics I’m interested in, get quick access to Microsoft features. The search results are fast and reliable, and the camera feature is very handy for scanning QR codes or doing visual searches. The Bing app is my go-to app for finding anything on the web.",5
2021-06-16 21:52:59,BING IS THE BEST OF THE BEST,"To whom it may concern, thank you for sending the survey out..., 
I appreciate the photography and it always inspires me to check out the places, invest my time in nature and the Arts to the full extent.
I am thankful everyday and send to others as your site isnt forst thing about all the lets say, “BAD JUJU”, thats out there today even before Covid19-24..., copyrights mkr...

MY KIDS WHEN YOUNGER SHARED BING SITE WITH ME AS A BETTER SEARCH ENGINE, i was impressed then and still am
Today..., less ads, instead of the constant hammering of biy this see this and as a disabled id like to say enabled person with bamedamage, thank ya Kevo for that..., i am inspired as an artist, photographer and most of all the overseas pocs make me want to make goals again to see Europe, AUSTRIA AND ALL AGAIN IN THE FUTURE..

Thank you Bing...

MKR
ABATS LANDING ARTS STUDIOS, Not for Profit, LLC 

JUNE 13, 2021 C19-24 MKREACHARTSPRPGRAM...",5
2020-05-26 23:28:22,I have been pleasantly surprised by Bing !!,"I live out in the country in a house with a tin roof.  When wanting to look up information I always went to my Google App... Until one day it seemed Google was nowhere to be found.  I tapped on my Bing App and the information I was seeking came right up. I think everyone should give Bing a try.  Google finally has some legitimate competition and competition is what keeps us at our Best!  Thank you, Bing!  (I also love your variety of screens... Beautiful!!)",5
2021-02-17 00:33:44,Why the change?,"This is my husband’s cellphone and I was delighted to see the Bing Wallpaper in all it’s beauty and interest.  Somehow, Bing on my phone has been ruined.  No more lovely Wallpaper with the location and explaination about how to get there and who to contact for detail and trip planning...  There is no longer the birthdays for the days of the month where I found so many historic heroes and a few bad guys and gals.  I loved the old Bing.  I want it back.  I must be a minority in the love of the old Bing.",5
2023-02-11 01:22:43,Getting smarter but still cluttered and confusing,"What Microsoft is learning is great. The bing is much useful and smarter. However I don’t understand why the interface has to be cluttered and bloated with unnecessary information. Changing the background on the Home page? Come on UI/UX designers, seems you are not putting as much effort as the engineers in your team. When I am using iPhone, I am used to the standard navigation and behavior of iOS. Don’t try to bring in your own ideas because you think they are great. Keep it simple. Bing is search first.",3
2022-01-06 21:40:24,Updates around start of 2022 are bad,"I am a daily user for 4+ years mostly for the Microsoft Rewards points. These last two updates which completely changed the layout and user interface of all component of the app are awful. 

The new app has constant errors, glitches, and non functioning components which I never had ever prior to this. The app is unusable almost each time I open it for the first time. I must force close several times before any aspect of the app functions. 

I will likely no longer use the app at all if these issues continue to make this unusable and are not fixed. Desktop web UI still works great. Thanks",1
2023-07-10 03:45:26,"It’s actually quite good,","This app is an actual way to get free gift cards by just typing. But almost nobody knows this app because they just prefer using chrome or safari. Man this app is underrated. Plus, they have their own version of chat GDP called “Bing Ai” which i’m pretty sure is chat gdp but a lil more precise. You can say stuff like “give me a battle scenario of (Thermonuclear Godzilla) vs (Kratos)” and the fights are kind of entertaining. Well, not if you don’t like books.",5
2023-09-06 18:56:41,Chat Bot tells me to address it as “Bang”,"I was having a chat with the creative mode when it tells me to address it as Bang. I was surprised but went along with it’s request. Then it tells me that the balanced mode was called Bing and the precise mode was Bong. I was fairly sure it was a fabrication. A few times before I was pretty upset when it ,the creative mode, was spewing false equivalencies regarding genocide, fascism etc. Telling me that there are two sides and that I was missing the nuances. It’ll be a while before I check in again. I didn’t enjoy being lectured on my rigid outlook regarding Mao, Pol Pot, Hitler and some more recent pro-genocide leaders. Fairly disturbing. Hopefully the devs will catch up.",1
2023-04-16 16:06:47,HELLO “Bing”,"I wasn’t advertising this however this is the BEST search engine/app!! I put full paragraphs to get the exact info I want and “Bing” finds all the info at once and in seconds!! Then if you need a variable like asking a detailed question about one state and you want the same about a different state, just type or speak the other state name and it will provide the answer no repeating the entire question to get your answers
Just Great!!",5
2023-02-26 23:23:23,More accurate but the interruption is annoying,"Tried a few conversions with Bing’s chat bot. Generally the information is more accurate than ChatGPT. Also Bing will ask follow up questions which makes the conversation more engaging. Of course the reference feature also made the information more transparent. 

One big minus which is extremely annoying is Bing tends to end the conversation prematurely, and force me to change topic.  Sometimes this happens only after 2 or 3 sentences. 
Received message. Sorry, I think we need to move on! Click “New topic” to chat about something else.”",2
